TFBS_chr	TFBS_start	TFBS_end	TFBS_strand	TFBS_score	98JKPD8_LumA_score	ANAB5F7_Basal_score	S6R691V_Her2_score	PU24GB8_LumB_score	2GAMBDQ_Normal-like_score
chr10	89837445	89837455	-	8.20503	0.08112	0.04857	0.04476	0.06918	0.05316
chr10	92640573	92640583	-	8.06478	0.02168	0.01384	0.01204	0.00971	0.02049
chr10	93068492	93068502	+	7.5636	0.03668	0.03567	0.02719	0.01816	0.02819
chr10	93073651	93073661	+	7.46801	0.0838	0.05769	0.08131	0.06143	0.0934
chr10	93424019	93424029	+	8.97485	0.05666	0.02024	0.02079	0.03225	0.03539
chr10	93566912	93566922	-	8.90873	0.0353	0.05509	0.03725	0.03763	0.03052
chr10	93994046	93994056	-	7.40189	0.06588	0.095	0.0318	0.04084	0.07308
chr10	94363059	94363069	-	7.88258	0.39514	0.53372	0.53901	0.44324	0.56404
chr10	97328489	97328499	-	8.88875	0.04684	0.01863	0.06408	0.04618	0.03204
chr10	97914702	97914712	-	8.20503	0.06569	0.04624	0.04738	0.04882	0.07222
chr10	98407479	98407489	+	8.06478	0.01996	0.03762	0.04276	0.02881	0.03176
chr10	98446608	98446618	-	8.61959	0.1006	0.0912	0.08245	0.09178	0.10014
chr10	99536966	99536976	-	8.15174	0.01866	0.02418	0.02161	0.02073	0.02637
chr10	99712110	99712120	-	8.06478	0.01961	0.00973	0.02021	0.01279	0.01842
chr10	100009632	100009642	-	8.15174	0.22858	0.14381	0.1868	0.19991	0.22319
chr10	100999891	100999901	-	7.40189	0.34815	0.29661	0.31744	0.36159	0.32368
chr10	101089690	101089700	+	8.29113	0.08583	0.01417	0.09477	0.10627	0.09204
chr10	101275555	101275565	+	8.06478	0.01055	0.01569	0.01427	0.01722	0.01982
chr10	102169608	102169618	-	7.88258	0.19987	0.27962	0.19119	0.2133	0.22276
chr10	102409104	102409114	+	7.40189	0.03325	0.02636	0.0341	0.03422	0.03543
chr10	102714817	102714827	+	8.20503	0.40033	0.36829	0.3472	0.28798	0.37429
chr10	102819305	102819315	+	8.61959	0.02039	0.17216	0.0258	0.02973	0.04562
chr10	103193261	103193271	+	9.07044	0.61132	0.68027	0.55178	0.57099	0.6294
chr10	103618807	103618817	+	7.46801	0.02926	0.02555	0.03488	0.03743	0.03548
chr10	109852667	109852677	+	7.38191	0.08968	0.07482	0.08311	0.07209	0.0827
chr10	110872888	110872898	-	8.61959	0.53126	0.45768	0.57605	0.59518	0.50165
chr10	112951895	112951905	+	7.79562	0.20234	0.1797	0.16432	0.17101	0.1824
chr10	113704946	113704956	-	7.46801	0.06264	0.05126	0.06721	0.05424	0.06495
chr10	114045306	114045316	-	7.6497	0.02275	0.05051	0.02095	0.05411	0.04617
chr10	117553852	117553862	-	8.97485	0.0159	0.00844	0.01234	0.01061	0.02113
chr10	118895523	118895533	+	7.99866	0.01179	0.01127	0.01103	0.01333	0.01544
chr10	119505404	119505414	-	7.38191	0.02386	0.04776	0.02924	0.0418	0.0277
chr10	120457554	120457564	+	8.56029	0.02041	0.01556	0.01818	0.01298	0.02
chr10	121580584	121580594	+	7.95585	0.06132	0.02103	0.03329	0.04678	0.04737
chr10	122112602	122112612	+	8.97485	0.16697	0.07068	0.13087	0.10211	0.16631
chr10	122132841	122132851	-	8.61959	0.02916	0.03159	0.02857	0.02938	0.03454
chr10	122438121	122438131	+	7.97868	0.01618	0.02104	0.01618	0.01654	0.02491
chr10	123135935	123135945	-	7.79647	0.02207	0.03751	0.03595	0.02345	0.03715
chr10	123137844	123137854	+	9.24401	0.01894	0.02392	0.02573	0.01963	0.03089
chr10	123472827	123472837	-	8.11756	0.01391	0.01063	0.00971	0.01088	0.023
chr10	123865002	123865012	-	9.79797	0.00986	0.01036	0.00844	0.00859	0.01209
chr10	124153294	124153304	+	7.95585	0.16032	0.21222	0.22379	0.15079	0.17741
chr10	124418125	124418135	-	7.88258	0.08427	0.09185	0.06193	0.07723	0.09072
chr10	124448033	124448043	+	7.5636	0.02353	0.04541	0.02063	0.02083	0.02871
chr10	124523297	124523307	-	8.70569	0.0634	0.06783	0.05403	0.04839	0.0484
chr10	124671000	124671010	-	8.16037	0.02762	0.0486	0.04328	0.03368	0.05116
chr10	125117003	125117013	-	7.46801	0.06015	0.04508	0.06203	0.04981	0.04898
chr10	125421408	125421418	-	8.20503	0.01149	0.01553	0.0162	0.01053	0.01687
chr10	125569389	125569399	+	7.89121	0.01729	0.00733	0.02358	0.01575	0.02221
chr10	125896074	125896084	+	8.29113	0.14459	0.13898	0.13757	0.14449	0.13879
chr10	126058665	126058675	-	7.38191	0.04764	0.04177	0.07722	0.08767	0.06109
chr10	126258944	126258954	-	8.70569	0.01327	0.01192	0.01376	0.01226	0.01289
chr10	126906422	126906432	-	7.38191	0.07725	0.07355	0.05251	0.06075	0.08478
chr10	129627463	129627473	-	8.61959	0.00892	0.00804	0.0063	0.00948	0.01005
chr10	129678672	129678682	+	8.61959	0.01624	0.04003	0.01266	0.01583	0.01953
chr10	129971473	129971483	+	8.24647	0.02963	0.03555	0.02533	0.03497	0.04284
chr10	130236587	130236597	+	7.93587	0.01222	0.00531	0.01143	0.00843	0.01626
chr10	131148900	131148910	+	7.7295	0.01204	0.00834	0.01236	0.01097	0.0109
chr10	132375362	132375372	-	8.03146	0.12326	0.13991	0.26119	0.13914	0.14308
chr10	132646360	132646370	+	8.61959	0.01706	0.01192	0.0139	0.02032	0.01612
chr10	133160123	133160133	-	7.46801	0.0645	0.02324	0.04369	0.02613	0.04756
chr10	133266301	133266311	-	9.24401	0.04407	0.03069	0.0544	0.04917	0.03985
chr10	133786538	133786548	+	7.40189	0	0	0	0	0
chr11	189425	189435	-	7.40189	0	0	0	0	0
chr11	208705	208715	-	8.15174	0.91648	0.83653	0.74654	0.89507	0.89109
chr11	236328	236338	-	8.38672	0.79005	0.67369	0.6623	0.80131	0.82836
chr11	576023	576033	+	7.46801	0.99834	0.78244	0.88773	0.95371	0.8871
chr11	615102	615112	-	8.24647	0.22548	0.15213	0.19385	0.22322	0.16232
chr11	965237	965247	+	7.93587	0	0	0	0	0
chr11	1074868	1074878	+	8.06426	0.11121	0.01666	0.02282	0.01931	0.02724
chr11	1078385	1078395	-	7.38191	0.08324	0.03156	0.03297	0.02012	0.01979
chr11	1083150	1083160	-	9.65858	0.07063	0.01697	0.02229	0.02559	0.0304
chr11	1468008	1468018	-	7.97868	0.04577	0.02841	0.02876	0.03241	0.03667
chr11	1572642	1572652	+	8.20503	0.34147	0.16191	0.24393	0.25705	0.19894
chr11	1652994	1653004	+	7.79647	0.06599	0.04616	0.04722	0.05775	0.06311
chr11	1744394	1744404	+	8.29113	0.02505	0.03454	0.02404	0.02622	0.03902
chr11	1917803	1917813	+	7.46801	0.04199	0.05658	0.0553	0.04735	0.03648
chr11	1927841	1927851	+	7.46801	0.01728	0.01411	0.02249	0.03104	0.02548
chr11	2269044	2269054	+	7.46801	0.38791	0.19193	0.39133	0.38557	0.2855
chr11	2377321	2377331	+	9.07044	0.31622	0.33832	0.29544	0.36306	0.42322
chr11	2741763	2741773	+	7.38191	0.03459	0.04062	0.03034	0.03817	0.04543
chr11	2780428	2780438	+	7.38191	0.0433	0.03375	0.04196	0.04296	0.03315
chr11	2988191	2988201	+	8.15174	0.09182	0.04197	0.07836	0.06003	0.04342
chr11	3030144	3030154	+	7.86975	0.04277	0.02031	0.03175	0.04198	0.02332
chr11	3169784	3169794	+	7.46801	0.0811	0.08593	0.05759	0.05805	0.11732
chr11	3215426	3215436	+	7.95585	0.03194	0.01662	0.01927	0.04393	0.02379
chr11	3393787	3393797	-	8.7485	0.01541	0.01022	0.01292	0.01451	0.02475
chr11	3444001	3444011	-	9.79797	0.039	0.02478	0.04708	0.03839	0.03495
chr11	6457790	6457800	+	8.22501	0.01259	0.01021	0.02033	0.01469	0.01982
chr11	7665975	7665985	-	7.99866	0.26505	0.2018	0.22086	0.2502	0.30012
chr11	8018775	8018785	+	8.8879	0.02441	0.01819	0.00959	0.0233	0.02952
chr11	8682673	8682683	+	8.88875	1.52292	1.12036	1.16892	1.57212	1.33073
chr11	11265617	11265627	-	8.70569	0.01419	0.01316	0.01866	0.01835	0.01372
chr11	15114706	15114716	-	8.70569	0.01391	0.01467	0.0124	0.01758	0.02274
chr11	17067528	17067538	+	7.7295	0.01558	0.0111	0.01249	0.01065	0.01964
chr11	19714956	19714966	+	8.29113	0.09725	0.04422	0.08117	0.10375	0.14844
chr11	21753447	21753457	+	7.6497	0.01962	0.02411	0.02055	0.02549	0.02678
chr11	22193225	22193235	+	8.47282	0.03683	0.03938	0.03738	0.05113	0.06006
chr11	23730589	23730599	+	10.06713	0.01454	0.01669	0.03164	0.03753	0.02702
chr11	23935073	23935083	+	7.6497	0.01237	0.00879	0.01273	0.01442	0.02053
chr11	31816699	31816709	+	7.81645	0.01491	0.07433	0.0186	0.01771	0.02351
chr11	32435014	32435024	+	7.79647	0.04245	0.02683	0.05217	0.02751	0.03681
chr11	33040261	33040271	-	8.24647	0.07436	0.08033	0.06619	0.06317	0.0582
chr11	33735931	33735941	-	8.88738	0.14296	0.11218	0.13227	0.14974	0.14847
chr11	34052275	34052285	-	7.99866	0.82291	0.88803	0.78258	0.93917	0.77082
chr11	34573884	34573894	-	7.97816	0.03168	0.01407	0.02357	0.02385	0.03015
chr11	36377780	36377790	-	8.7485	0.07492	0.09412	0.09848	0.077	0.08885
chr11	37583253	37583263	+	7.38106	0.01089	0.00557	0.00766	0.0115	0.01679
chr11	43312253	43312263	-	8.29113	0.26638	0.4454	0.27227	0.29219	0.27529
chr11	44633180	44633190	+	7.38191	0.01143	0.0218	0.01831	0.01192	0.01848
chr11	45847452	45847462	+	7.46801	2.08647	2.00795	1.73561	2.10846	1.93272
chr11	46219950	46219960	+	8.61959	0.01006	0.01298	0.00909	0.0098	0.01591
chr11	46277989	46277999	-	8.97485	0.2206	0.09303	0.13726	0.15865	0.11038
chr11	47177165	47177175	-	7.7295	0.75927	0.73166	0.59304	0.65407	0.62589
chr11	47590457	47590467	-	9.24401	0.02808	0.01977	0.01538	0.02981	0.03838
chr11	47594245	47594255	-	7.5636	0.02817	0.0344	0.02604	0.0241	0.03157
chr11	55956757	55956767	+	8.70569	0.01211	0.01486	0.00931	0.01467	0.01256
chr11	57791460	57791470	-	7.46801	0.05383	0.11576	0.06219	0.05974	0.09615
chr11	59550527	59550537	+	9.79797	0.29459	0.35004	0.37419	0.34158	0.36649
chr11	60510508	60510518	+	7.88258	0.02197	0.0204	0.02314	0.02155	0.02575
chr11	60914743	60914753	-	8.15174	0.22402	0.25287	0.27887	0.19452	0.20549
chr11	61817065	61817075	+	8.06478	0.12913	0.37519	0.17905	0.24397	0.22192
chr11	63020807	63020817	-	7.7295	0.01564	0.037	0.01615	0.0148	0.0136
chr11	64008055	64008065	+	8.56029	0.08328	0.0761	0.07382	0.10129	0.11143
chr11	64185716	64185726	+	10.48169	1.91012	1.78773	1.96788	1.86229	1.90271
chr11	64779514	64779524	+	7.97731	0.29164	0.24964	0.28827	0.22805	0.21241
chr11	64924795	64924805	-	7.56275	0.29291	0.27079	0.31814	0.29426	0.29308
chr11	65212530	65212540	+	8.97485	0.02041	0.02716	0.02906	0.04101	0.03373
chr11	65479014	65479024	-	7.46801	0.18411	0.10499	0.1185	0.14931	0.10777
chr11	66002758	66002768	+	7.46801	0.61511	0.64041	0.62048	0.73608	0.54936
chr11	66289091	66289101	+	8.13754	0.72481	0.85358	0.83452	0.97439	0.80415
chr11	66430169	66430179	-	7.79647	0.06828	0.09483	0.05981	0.05974	0.05492
chr11	67584299	67584309	-	8.29113	0.23404	0.48363	0.28031	0.25963	0.33365
chr11	67614672	67614682	-	8.15174	0.06316	0.11984	0.11181	0.07028	0.06222
chr11	67826569	67826579	-	9.79797	0.03462	0.03324	0.0448	0.03825	0.03047
chr11	68137228	68137238	-	9.71187	0.15573	0.04755	0.10697	0.1828	0.10143
chr11	68860997	68861007	-	7.38191	0.01365	0.01381	0.0165	0.01054	0.01156
chr11	68958170	68958180	+	8.11756	0.01092	0.012	0.01832	0.0151	0.01253
chr11	69048801	69048811	-	7.46801	0.88876	1.25841	1.22809	1.40663	0.99996
chr11	69086768	69086778	-	7.46801	0.02568	0.04308	0.05057	0.05006	0.03948
chr11	69092421	69092431	+	7.89121	0.02738	0.0402	0.04531	0.04062	0.03168
chr11	69092473	69092483	+	8.06478	0.02269	0.04357	0.04042	0.04002	0.03191
chr11	69297863	69297873	+	9.79797	0.10807	0.2454	0.14286	0.14611	0.078
chr11	70806043	70806053	-	8.05143	0.16599	0.02109	0.14808	0.22888	0.17165
chr11	71813685	71813695	+	8.20503	0.17261	0.19239	0.18043	0.27567	0.17002
chr11	71901136	71901146	+	8.7485	0.01544	0.00947	0.01529	0.01979	0.01811
chr11	74467159	74467169	+	7.38191	0.0442	0.05729	0.02708	0.03787	0.05179
chr11	76737989	76737999	+	7.97868	0.01985	0.01644	0.01869	0.05567	0.02887
chr11	76753766	76753776	+	7.93587	0.01889	0.01539	0.01531	0.03867	0.03353
chr11	78716809	78716819	+	8.29113	0.01881	0.01509	0.00893	0.00801	0.0134
chr11	83990499	83990509	-	7.46801	0.01924	0.01355	0.01099	0.01382	0.0316
chr11	90134529	90134539	-	8.97485	0.0137	0.0105	0.01	0.01608	0.01916
chr11	95037502	95037512	+	9.65858	0.01441	0.04745	0.01656	0.01772	0.03617
chr11	95162495	95162505	+	7.46801	0.01547	0.01188	0.01175	0.01363	0.0164
chr11	97745585	97745595	-	7.46801	0.01509	0.01297	0.01479	0.01706	0.01625
chr11	107799714	107799724	-	7.97868	0.01454	0.01249	0.00986	0.01345	0.01925
chr11	107858399	107858409	-	8.70569	0.0923	0.09945	0.05739	0.04703	0.05901
chr11	108498563	108498573	-	7.38191	0.09726	0.12362	0.06657	0.11695	0.06844
chr11	110430542	110430552	+	8.8879	0.09626	0.10887	0.0666	0.08862	0.09137
chr11	111927292	111927302	+	8.11756	1.34864	1.27302	1.11831	1.26495	1.10657
chr11	113314606	113314616	+	7.89121	1.19616	0.94747	1.03434	1.16941	1.20481
chr11	114244559	114244569	-	7.84977	0.05566	0.00772	0.02186	0.01458	0.01997
chr11	115711375	115711385	+	7.79562	0.01677	0.01583	0.01208	0.01604	0.01718
chr11	115760332	115760342	-	9.24401	0.0521	0.05289	0.03516	0.0423	0.04662
chr11	116708264	116708274	-	8.8018	0.02093	0.04372	0.02834	0.01587	0.0273
chr11	117870328	117870338	-	7.38191	0.03548	0.26806	0.01903	0.03193	0.07614
chr11	118198521	118198531	+	7.46801	0.05602	0.07706	0.05253	0.05751	0.07522
chr11	118286961	118286971	-	8.80128	0.00945	0.01061	0.00895	0.00939	0.01321
chr11	118791684	118791694	+	7.99866	0.33214	0.26607	0.25882	0.27926	0.31402
chr11	118835992	118836002	-	7.38191	0.01167	0.01246	0.0085	0.01587	0.01568
chr11	118910919	118910929	-	7.99866	0.3287	0.21684	0.23804	0.22019	0.25327
chr11	119030959	119030969	-	8.29113	1.04798	1.10093	1.01863	0.92507	1.0903
chr11	119150043	119150053	+	8.97485	0.02772	0.01484	0.01983	0.01894	0.01317
chr11	120179727	120179737	-	8.8879	0.01578	0.0106	0.0134	0.01094	0.01591
chr11	121466672	121466682	+	8.16037	0.5561	0.42754	0.64263	0.41767	0.63085
chr11	123654043	123654053	-	8.56029	0.0686	0.07384	0.07093	0.04451	0.0822
chr11	124863561	124863571	+	7.46801	0.03185	0.01471	0.02232	0.02402	0.0267
chr11	128693236	128693246	-	7.99866	0.05003	0.08504	0.06563	0.0679	0.05112
chr11	128694532	128694542	-	7.46801	0.02729	0.05115	0.03458	0.03162	0.03944
chr11	129618241	129618251	-	8.15174	0.02463	0.04853	0.03465	0.0212	0.02554
chr11	129815795	129815805	+	8.15174	0.33282	0.13415	0.31634	0.2894	0.29827
chr11	130314472	130314482	+	7.46801	0.62052	0.65355	0.52544	0.53884	0.49867
chr11	130469321	130469331	+	7.38191	0.02025	0.00896	0.02735	0.03849	0.02678
chr11	132447322	132447332	-	8.03146	0.02385	0.02287	0.01792	0.03109	0.03944
chr11	133218091	133218101	-	8.20503	0.01382	0.00607	0.00892	0.01473	0.01133
chr11	134401977	134401987	+	7.46801	0.04747	0.04657	0.0421	0.04618	0.06572
chr11	134466986	134466996	-	7.46801	0.0185	0.01044	0.01579	0.01181	0.02677
chr12	12879	12889	-	8.63957	0	0	0	0	0
chr12	990974	990984	-	8.56029	0.16048	0.15811	0.12785	0.17155	0.15301
chr12	1541260	1541270	-	9.71187	0.01821	0.0597	0.02679	0.02514	0.02343
chr12	1698371	1698381	-	7.97868	0.02184	0.01189	0.02056	0.01703	0.02004
chr12	2267731	2267741	-	8.29113	0.04824	0.14055	0.02708	0.04697	0.10328
chr12	2877671	2877681	+	9.89356	0.3193	0.60941	0.38638	0.39529	0.27285
chr12	3077317	3077327	-	7.46801	0.68354	0.8962	0.61393	0.72648	0.72013
chr12	4700953	4700963	+	7.46801	0.02168	0.03146	0.0191	0.0265	0.05874
chr12	4771966	4771976	+	8.29113	0.01315	0.01112	0.01042	0.01146	0.01426
chr12	5023911	5023921	-	9.84078	0.02243	0.01191	0.01411	0.01636	0.01353
chr12	5210856	5210866	-	8.56029	0.01468	0.01491	0.01118	0.01143	0.01977
chr12	5258627	5258637	-	7.93587	0.03285	0.17937	0.02089	0.02185	0.04347
chr12	5478473	5478483	-	7.38106	0.01069	0.01765	0.0084	0.0096	0.01381
chr12	5768222	5768232	-	8.61959	0.01138	0.01038	0.00937	0.02291	0.01999
chr12	6226304	6226314	-	7.38054	0.38808	0.68123	0.19568	0.2756	0.34509
chr12	6279180	6279190	+	7.40189	0.15831	0.23658	0.13649	0.18663	0.12078
chr12	6313155	6313165	-	7.38191	0.29666	0.69304	0.36826	0.3424	0.36809
chr12	6555309	6555319	+	7.47664	0.04456	0.04557	0.04665	0.06098	0.05163
chr12	6821597	6821607	-	9.79797	0.23206	0.14217	0.11933	0.19422	0.1644
chr12	6840201	6840211	-	8.97485	0.02996	0.0308	0.03787	0.03732	0.03187
chr12	7628419	7628429	-	7.6497	0.01	0.01071	0.01069	0.0095	0.01593
chr12	8390803	8390813	-	7.79647	0.04164	0.04535	0.04335	0.05501	0.04399
chr12	10153729	10153739	-	7.38191	0.08755	0.15462	0.08461	0.11557	0.07309
chr12	12583178	12583188	-	8.03146	0.11294	0.11082	0.1284	0.18522	0.13591
chr12	14354859	14354869	+	7.88258	0.01473	0.01147	0.01303	0.02015	0.0191
chr12	14803389	14803399	+	7.7295	0.23065	0.26386	0.22651	0.22078	0.17542
chr12	15706316	15706326	+	8.29113	0.01951	0.02843	0.06825	0.03969	0.0266
chr12	19574336	19574346	-	7.88258	0.01583	0.01723	0.02208	0.02096	0.01491
chr12	21395327	21395337	+	8.90873	0.01014	0.01905	0.01647	0.01732	0.02256
chr12	21661554	21661564	+	7.5636	0.02419	0.02308	0.02179	0.02356	0.03179
chr12	25497316	25497326	+	8.29113	0.01726	0.02055	0.01563	0.0218	0.02933
chr12	25891333	25891343	-	7.93587	0.00592	0.00947	0.00943	0.01281	0.01432
chr12	29386589	29386599	+	7.6497	0.01977	0.03365	0.0176	0.0173	0.02286
chr12	31023284	31023294	+	8.8018	0.02075	0.05766	0.0272	0.02046	0.01733
chr12	31118321	31118331	+	7.88258	0.02707	0.0328	0.02809	0.0252	0.03019
chr12	32106677	32106687	+	7.99866	0.40057	0.63225	0.35104	0.42261	0.53438
chr12	34211654	34211664	+	7.86975	0.01738	0.02345	0.01463	0.02044	0.01923
chr12	34356455	34356465	-	7.47664	0.01495	0.03742	0.0275	0.02427	0.0357
chr12	38158286	38158296	-	8.80128	0.01503	0.02007	0.01889	0.01966	0.01973
chr12	38544867	38544877	-	8.15174	0.01346	0.01377	0.0133	0.01386	0.01373
chr12	40300591	40300601	-	8.20503	0.02908	0.01618	0.04538	0.03382	0.05102
chr12	42145011	42145021	-	7.40189	0.90656	0.92015	0.91563	1.0579	0.86199
chr12	42611126	42611136	+	7.6497	0.02091	0.01982	0.01468	0.02319	0.03704
chr12	45165942	45165952	+	7.38191	0.0128	0.00738	0.01326	0.02328	0.01862
chr12	49539392	49539402	+	7.46801	0.02158	0.01662	0.02565	0.0254	0.02832
chr12	50070431	50070441	-	8.63957	0.06716	0.03607	0.07837	0.06232	0.0578
chr12	50728653	50728663	-	8.38672	0.01703	0.00876	0.02175	0.01474	0.02083
chr12	51639556	51639566	-	9.24401	0.01173	0.01089	0.01446	0.01271	0.01497
chr12	51869283	51869293	+	8.56029	0.03308	0.03087	0.03667	0.0496	0.0365
chr12	52116349	52116359	+	7.38054	0.36255	0.3353	0.36234	0.39264	0.36672
chr12	53046895	53046905	-	7.95585	0.21559	0.09111	0.15045	0.18714	0.23364
chr12	53196556	53196566	-	7.38106	0.07036	0.03338	0.05696	0.06891	0.05021
chr12	53268831	53268841	-	7.46801	0.07438	0.09502	0.09086	0.08636	0.09162
chr12	53955025	53955035	+	8.15174	0.02279	0.04762	0.04415	0.02425	0.03456
chr12	54137189	54137199	+	8.15174	0.04325	0.01175	0.03829	0.04447	0.03079
chr12	54161242	54161252	+	8.88875	0.02759	0.01128	0.01585	0.03429	0.01383
chr12	56104248	56104258	-	7.46801	0.98068	0.94353	1.1618	1.13626	1.01091
chr12	58857168	58857178	-	7.93587	0.00804	0.01316	0.0162	0.01089	0.01675
chr12	59054278	59054288	-	7.38191	0.01883	0.02917	0.02387	0.01958	0.02557
chr12	63668867	63668877	+	7.5636	0.07315	0.06153	0.04349	0.07654	0.0933
chr12	64104620	64104630	-	8.88875	0.0841	0.36682	0.1329	0.11389	0.14063
chr12	64610533	64610543	-	9.24401	0.25268	0.24132	0.27552	0.33532	0.24487
chr12	67068906	67068916	-	7.97731	0.17874	0.21712	0.19012	0.31002	0.23122
chr12	69739160	69739170	+	8.22501	0.39437	0.30879	0.42422	0.50987	0.45885
chr12	73394959	73394969	+	8.16037	0.02443	0.00768	0.01361	0.01867	0.01857
chr12	75330277	75330287	+	8.61959	0.3793	0.31943	0.37611	0.55655	0.4811
chr12	76313357	76313367	+	8.88875	0.01534	0.01238	0.01212	0.01192	0.02272
chr12	79504008	79504018	-	7.46801	0.03962	0.04872	0.03661	0.0328	0.03936
chr12	79690011	79690021	+	7.40189	0.16801	0.16299	0.18698	0.19112	0.1854
chr12	81946635	81946645	+	8.80128	0.02408	0.01979	0.02723	0.01859	0.02463
chr12	86296741	86296751	+	7.5636	0.01786	0.01069	0.0182	0.02028	0.01915
chr12	89324647	89324657	+	7.38191	0.07554	0.02605	0.15982	0.08561	0.03817
chr12	89354048	89354058	+	7.38191	0.68431	0.62782	0.77556	0.77548	0.68776
chr12	89625449	89625459	+	7.97868	0.0208	0.01069	0.02402	0.01491	0.01468
chr12	92144696	92144706	+	9.24401	0.44509	0.30421	0.67491	0.56612	0.43426
chr12	93571242	93571252	-	7.46801	0.40614	0.30359	0.24691	0.30318	0.26292
chr12	94562351	94562361	-	7.38106	0.23025	0.20299	0.4026	0.25843	0.28675
chr12	96108927	96108937	-	7.6497	0.02133	0.0402	0.03689	0.03208	0.02256
chr12	96236686	96236696	-	7.79647	0.09283	0.13637	0.12057	0.12529	0.15839
chr12	100717181	100717191	+	7.99866	0.01969	0.02747	0.01761	0.01843	0.01567
chr12	101407789	101407799	-	7.38191	0.61674	0.62014	0.48971	0.5771	0.58729
chr12	102958388	102958398	+	7.5636	0.03674	0.01661	0.02525	0.03278	0.05312
chr12	103503354	103503364	-	8.97485	0.01443	0.0106	0.01366	0.02135	0.01768
chr12	105986679	105986689	-	7.97868	0.01163	0.00764	0.01072	0.01262	0.0183
chr12	107319877	107319887	-	9.65858	0.04016	0.05524	0.0743	0.03537	0.04222
chr12	107843875	107843885	-	7.6497	0.06805	0.04006	0.08772	0.05302	0.10501
chr12	108090858	108090868	-	7.88258	0.38532	0.34984	0.39047	0.39359	0.29329
chr12	108129416	108129426	-	8.56029	0.01669	0.03333	0.02396	0.02373	0.03289
chr12	108590917	108590927	-	8.20503	0.00847	0.00939	0.00825	0.00926	0.01409
chr12	108702279	108702289	+	8.70569	0.03151	0.02846	0.03271	0.03276	0.02687
chr12	109131304	109131314	-	7.97868	0.05723	0.0245	0.03599	0.08951	0.02885
chr12	109309736	109309746	+	9.24401	0.01897	0.02018	0.01328	0.01625	0.02015
chr12	109573658	109573668	+	7.93587	1.45996	1.11454	1.23656	1.44428	1.46941
chr12	110501665	110501675	+	8.11756	0.18997	0.1797	0.18957	0.19753	0.16996
chr12	111841897	111841907	+	8.8018	0.55579	0.53695	0.60365	0.56462	0.56543
chr12	112267202	112267212	-	7.5636	0.0503	0.10948	0.08337	0.09487	0.09775
chr12	112938456	112938466	+	7.93587	0.4145	0.30537	0.43043	0.48116	0.37758
chr12	113130604	113130614	-	8.06478	0.07237	0.10622	0.06854	0.04726	0.09068
chr12	113240377	113240387	-	8.05143	0.03861	0.0329	0.04466	0.04589	0.03352
chr12	113397673	113397683	+	9.79797	0.0128	0.01659	0.01581	0.01613	0.02216
chr12	113857378	113857388	+	8.15174	0.01585	0.01418	0.0121	0.01089	0.02841
chr12	113899834	113899844	+	8.88875	0.02143	0.03623	0.05508	0.03637	0.06114
chr12	114685412	114685422	-	7.99866	0.12377	0.05631	0.0798	0.09915	0.07978
chr12	114692909	114692919	+	8.38672	0.23964	0.14082	0.14072	0.17698	0.27285
chr12	115753040	115753050	-	7.93587	0.05829	0.06122	0.04319	0.05972	0.06917
chr12	116660748	116660758	-	7.6497	0.0294	0.01776	0.03255	0.05171	0.03799
chr12	117685887	117685897	-	7.79562	0.05345	0.02114	0.03705	0.05144	0.04513
chr12	118981806	118981816	-	8.63957	0.01676	0.01737	0.01765	0.01963	0.0201
chr12	119989012	119989022	+	7.6497	0.67451	0.458	0.62004	0.63704	0.44913
chr12	120265911	120265921	-	7.81645	0.7413	0.60839	0.73016	0.78262	0.72704
chr12	121327157	121327167	-	7.38191	0.01955	0.03377	0.02813	0.02363	0.03346
chr12	121374474	121374484	+	9.79797	0.0144	0.01512	0.01221	0.01284	0.01469
chr12	121500382	121500392	+	8.11756	0.05098	0.03643	0.03703	0.04826	0.03328
