TFBS_chr	TFBS_start	TFBS_end	TFBS_strand	TFBS_score	98JKPD8_LumA_score	ANAB5F7_Basal_score	S6R691V_Her2_score	PU24GB8_LumB_score	2GAMBDQ_Normal-like_score
chr1	39491624	39491635	+	8.55807	0.2303	0.40267	0.34974	0.29062	0.28569
chr1	39492341	39492352	+	7.84565	0.01928	0.03386	0.03264	0.02858	0.03055
chr1	39523061	39523072	-	9.12735	0.02586	0.03403	0.04433	0.03614	0.04331
chr1	39626601	39626612	+	7.23591	0.01593	0.01259	0.0207	0.01571	0.02405
chr1	39788609	39788620	+	8.77925	0.09133	0.11994	0.10653	0.10662	0.16016
chr1	39788848	39788859	-	9.6432	0.32142	0.41233	0.36934	0.41841	0.49029
chr1	39789242	39789253	-	7.87915	0.08656	0.08277	0.06979	0.09684	0.10396
chr1	39789261	39789272	-	7.52054	0.08969	0.08617	0.06827	0.09159	0.10396
chr1	39926613	39926624	-	8.28082	0.02092	0.02971	0.04112	0.02426	0.03591
chr1	40450135	40450146	+	7.30141	0.64102	1.04208	0.64503	0.73737	0.74457
chr1	40727462	40727473	-	7.27297	0.01561	0.03432	0.0217	0.01458	0.01696
chr1	40802521	40802532	-	7.18386	0.2069	0.2695	0.26663	0.26549	0.33236
chr1	40838754	40838765	-	7.95052	0.01849	0.02381	0.01301	0.02167	0.02306
chr1	41234553	41234564	-	7.81185	0.02251	0.11893	0.04642	0.05658	0.03452
chr1	41241974	41241985	-	7.21299	0.08739	0.07992	0.06871	0.10464	0.10137
chr1	41242093	41242104	-	9.88265	0.17097	0.1595	0.13223	0.17981	0.23208
chr1	41366425	41366436	-	7.51571	0.1347	0.16726	0.09721	0.12567	0.13781
chr1	41366509	41366520	-	7.60088	0.1483	0.21489	0.14545	0.13993	0.14708
chr1	41366604	41366615	+	7.72876	0.25027	0.34781	0.28232	0.31963	0.31649
chr1	41412728	41412739	+	7.80828	0.01949	0.01282	0.01943	0.01513	0.01499
chr1	41483310	41483321	-	10.95895	0.27137	0.29281	0.19477	0.18267	0.24866
chr1	41649999	41650010	+	7.93216	0.02464	0.00847	0.01537	0.0186	0.02955
chr1	41672496	41672507	+	7.16761	0.35147	0.2548	0.33922	0.29869	0.38835
chr1	41807016	41807027	-	8.201	0.03519	0.04175	0.04424	0.04287	0.02592
chr1	42135288	42135299	+	8.81969	0.05001	0.06502	0.02588	0.03656	0.03421
chr1	42731835	42731846	+	7.72273	0.01291	0.01549	0.01155	0.01051	0.01593
chr1	42767452	42767463	+	7.75708	0.2586	0.31523	0.26743	0.26938	0.19888
chr1	42917349	42917360	-	10.42007	0.01784	0.01318	0.01698	0.02607	0.02429
chr1	43068257	43068268	+	7.75563	0.04035	0.07774	0.05316	0.05151	0.05324
chr1	43389950	43389961	+	8.328	0.82845	0.74874	0.78725	0.79327	0.77781
chr1	43904877	43904888	-	9.39563	0.02896	0.02677	0.03266	0.03992	0.0396
chr1	43904913	43904924	-	9.39563	0.02896	0.02677	0.03266	0.03992	0.03263
chr1	43905624	43905635	-	9.39563	0.00707	0.00583	0.00687	0.00886	0.01405
chr1	43974469	43974480	+	7.30061	0.23063	0.25832	0.20893	0.21728	0.14959
chr1	43991060	43991071	-	10.18498	0.17265	0.1405	0.1827	0.17429	0.14348
chr1	44418227	44418238	+	7.87915	0.01492	0.01685	0.01872	0.01708	0.01942
chr1	44660439	44660450	-	7.23591	0.07516	0.12186	0.11472	0.10862	0.15863
chr1	44784487	44784498	+	8.64986	0.05715	0.07633	0.04969	0.05879	0.08183
chr1	44819650	44819661	-	8.23563	0.3952	0.36796	0.4433	0.37093	0.35268
chr1	44819741	44819752	-	8.23563	0.30159	0.26451	0.30242	0.3367	0.3207
chr1	45013819	45013830	+	7.27623	0.04169	0.03829	0.04954	0.04139	0.03794
chr1	45339941	45339952	-	10.51612	0.4385	0.54308	0.42407	0.47123	0.41475
chr1	45393278	45393289	-	7.20536	0.0134	0.01125	0.01693	0.02243	0.01531
chr1	45411896	45411907	-	7.27297	0.04717	0.01545	0.03938	0.03277	0.0297
chr1	46448259	46448270	-	7.34286	0.04464	0.03063	0.02513	0.02551	0.01996
chr1	46517290	46517301	+	8.13696	0.14148	0.18946	0.2232	0.13181	0.15044
chr1	46529300	46529311	-	7.42704	0.01869	0.0678	0.02558	0.01772	0.03302
chr1	46544078	46544089	+	7.39406	0.04436	0.03039	0.0428	0.03596	0.03978
chr1	46905877	46905888	-	7.69413	0.17925	0.01796	0.16497	0.12146	0.11677
chr1	46991818	46991829	+	7.48643	0.02722	0.01255	0.01774	0.01895	0.02346
chr1	47096994	47097005	-	8.31136	0.03812	0.00829	0.01743	0.0135	0.01823
chr1	47231294	47231305	-	8.13696	0.02806	0.01993	0.0152	0.01672	0.02433
chr1	47484062	47484073	+	9.99855	0.02151	0.01186	0.02415	0.02672	0.026
chr1	47508617	47508628	-	8.13696	0.03841	0.02311	0.0348	0.03945	0.03436
chr1	47696907	47696918	+	8.79622	0.01491	0.00873	0.01508	0.01506	0.02
chr1	47710085	47710096	+	7.37815	0.13022	0.09696	0.08872	0.10509	0.10577
chr1	47710270	47710281	+	7.59808	0.05275	0.04012	0.0274	0.02388	0.03015
chr1	48192302	48192313	-	7.29869	0.03158	0.03182	0.03404	0.03451	0.04875
chr1	49331671	49331682	+	7.72876	0.01331	0.0118	0.01081	0.01022	0.01835
chr1	51236490	51236501	-	7.59808	0.57667	0.46751	0.33848	0.45428	0.43166
chr1	51297172	51297183	+	9.88265	0.38874	0.19776	0.26525	0.42572	0.27756
chr1	51518874	51518885	+	7.78763	0.23474	0.18937	0.17334	0.21381	0.27364
chr1	51990702	51990713	-	7.25814	0.25002	0.31942	0.3206	0.36067	0.37948
chr1	52055380	52055391	+	8.61708	0.25414	0.24238	0.24394	0.21079	0.17618
chr1	52351036	52351047	-	7.52702	0.04423	0.05117	0.03647	0.0419	0.06602
chr1	52842608	52842619	+	7.27297	0.15987	0.35771	0.22333	0.25119	0.27218
chr1	52870189	52870200	+	7.29869	0.02219	0.01672	0.02601	0.02033	0.03183
chr1	54227081	54227092	-	9.61556	0.01623	0.03401	0.01357	0.025	0.01965
chr1	54250531	54250542	+	9.93786	0.03091	0.03145	0.02994	0.03035	0.03087
chr1	54260774	54260785	+	10.38952	0.01638	0.01183	0.01768	0.01794	0.0191
chr1	54542138	54542149	+	8.13696	0.17601	0.27607	0.12428	0.20209	0.15203
chr1	54548183	54548194	+	8.07748	0.04271	0.06039	0.02927	0.07054	0.11971
chr1	54583052	54583063	+	8.25734	0.02569	0.04032	0.02994	0.03604	0.05602
chr1	54623573	54623584	-	8.201	0.01379	0.01173	0.01248	0.01501	0.01584
chr1	54695360	54695371	-	7.80828	0.01507	0.01645	0.01267	0.01702	0.02112
chr1	54715798	54715809	+	7.84565	0.65082	0.76829	0.49103	0.61264	0.61327
chr1	54781261	54781272	-	7.98107	0.02414	0.0458	0.02027	0.02094	0.04083
chr1	54810565	54810576	-	10.99244	0.29944	0.28332	0.26609	0.28973	0.3141
chr1	54836259	54836270	-	7.87589	0.13213	0.03307	0.0613	0.13539	0.11067
chr1	55000460	55000471	+	7.39406	0.04179	0.0432	0.04364	0.05851	0.04045
chr1	55214856	55214867	+	7.82113	0.12814	0.12891	0.08796	0.12482	0.08694
chr1	56068297	56068308	-	7.20536	0.01337	0.01121	0.0084	0.00755	0.00968
chr1	56394779	56394790	-	7.39406	0.00811	0.01984	0.01274	0.01123	0.01599
chr1	56506763	56506774	+	7.87589	0.01732	0.02061	0.01967	0.02109	0.03057
chr1	57422313	57422324	-	7.66063	0.04328	0.03293	0.03268	0.02976	0.04207
chr1	58250032	58250043	-	7.23591	0.02872	0.02072	0.01737	0.01897	0.02311
chr1	58623440	58623451	+	7.77479	0.0351	0.01641	0.03164	0.02729	0.02501
chr1	58623822	58623833	+	7.40282	0.03467	0.01685	0.03582	0.03019	0.02588
chr1	59156968	59156979	-	7.22624	0.01847	0.03544	0.02097	0.01807	0.02525
chr1	59472476	59472487	+	7.40282	0.01541	0.01484	0.02742	0.02535	0.01812
chr1	60809785	60809796	+	7.39406	0.01061	0.01121	0.00837	0.01105	0.01061
chr1	60874899	60874910	-	7.78678	0.02473	0.05793	0.0356	0.03422	0.03175
chr1	61742600	61742611	-	7.30677	0.26551	0.22231	0.25426	0.3117	0.19625
chr1	61943579	61943590	+	7.33069	0.02391	0.01606	0.02401	0.02149	0.01917
chr1	62294676	62294687	+	9.80426	0.00974	0.02531	0.01006	0.0152	0.0107
chr1	62333793	62333804	-	7.29869	0.01653	0.01348	0.0186	0.01082	0.01658
chr1	62449296	62449307	+	10.57822	0.01017	0.00926	0.00713	0.00817	0.00948
chr1	62753440	62753451	+	10.95895	0.01916	0.01535	0.01543	0.0198	0.02251
chr1	62963316	62963327	+	7.66471	0.03252	0.05473	0.03651	0.02863	0.03615
chr1	63323025	63323036	-	7.69413	0.03833	0.07791	0.02221	0.04413	0.02582
chr1	63663035	63663046	-	9.03131	0.03776	0.30467	0.05316	0.0409	0.05829
chr1	64124727	64124738	+	7.80828	0.01118	0.01042	0.00669	0.0104	0.02198
chr1	64436253	64436264	+	7.23591	0.01739	0.00749	0.01501	0.02584	0.01997
chr1	65148949	65148960	-	7.82113	0.17249	0.137	0.16549	0.1184	0.15143
chr1	65310202	65310213	+	8.201	0.04802	0.02665	0.03082	0.03658	0.04881
chr1	66930543	66930554	+	8.07748	0.5093	0.47494	0.37931	0.44602	0.52662
chr1	67485529	67485540	+	8.23563	0.01431	0.01794	0.0174	0.01374	0.0149
chr1	67559546	67559557	-	7.27342	0.09671	0.09083	0.0567	0.07867	0.13676
chr1	68907444	68907455	+	8.10977	0.02933	0.00554	0.01165	0.01276	0.01129
chr1	72693859	72693870	-	7.80828	0.0347	0.04552	0.08879	0.02229	0.03117
chr1	75135455	75135466	-	7.64994	0.02178	0.04804	0.02129	0.01914	0.03448
chr1	75136757	75136768	-	7.30677	0.00983	0.01682	0.01201	0.01436	0.01588
chr1	76153988	76153999	-	7.85815	0.04312	0.02393	0.02508	0.03561	0.02689
chr1	77024629	77024640	+	7.1922	0.02399	0.01484	0.023	0.03002	0.01627
chr1	77489822	77489833	-	8.98141	0.00874	0.00506	0.00729	0.01317	0.01669
chr1	77683026	77683037	-	8.201	0.87657	0.84871	0.67195	0.88115	0.77133
chr1	78672790	78672801	-	7.28692	0.01408	0.02707	0.01202	0.01664	0.01939
chr1	79489151	79489162	+	7.45293	0.0329	0.01201	0.01622	0.03439	0.02926
chr1	80778603	80778614	-	7.23765	0.01671	0.01045	0.01145	0.0154	0.01699
chr1	81802702	81802713	-	8.71521	0.04868	0.16565	0.06146	0.04925	0.07156
chr1	81912347	81912358	+	7.8424	0.01245	0.012	0.01767	0.01375	0.02068
chr1	82776761	82776772	-	7.40282	0.01801	0.01193	0.01581	0.01909	0.01907
chr1	83583520	83583531	-	7.72273	0.02474	0.02107	0.01232	0.02174	0.02084
chr1	84225371	84225382	-	7.53684	0.01487	0.01	0.02559	0.01455	0.01985
chr1	84574491	84574502	+	7.59808	0.75327	0.7464	0.54182	0.65842	0.72392
chr1	85201747	85201758	+	10.16372	0.987	0.82333	0.77122	0.93368	0.91569
chr1	85283747	85283758	+	8.61636	0.10441	0.06127	0.11203	0.16153	0.074
chr1	86155437	86155448	-	7.18525	0.01881	0.015	0.01593	0.02247	0.03366
chr1	87328321	87328332	-	8.23563	0.4857	0.82509	0.51902	0.50477	0.7531
chr1	88036647	88036658	+	7.21299	0.01128	0.02647	0.0092	0.01079	0.02
chr1	88237407	88237418	-	7.74424	0.026	0.01603	0.02145	0.01981	0.02862
chr1	88891152	88891163	+	7.20536	0.2892	0.27418	0.29411	0.29027	0.2628
chr1	88891465	88891476	+	7.25523	0.37765	0.3722	0.38067	0.35926	0.35108
chr1	89128184	89128195	+	8.40741	0.04483	0.11609	0.05479	0.05852	0.05525
chr1	90186629	90186640	+	7.59808	0.04181	0.0075	0.01681	0.02121	0.03012
chr1	91022142	91022153	-	9.80426	0.9217	0.93856	0.80047	0.85241	0.96145
chr1	91500746	91500757	+	9.88265	0.15971	0.29908	0.15848	0.23672	0.16956
chr1	91500839	91500850	+	9.88265	0.41648	0.55902	0.32854	0.51931	0.42892
chr1	91760480	91760491	+	7.29869	0.03591	0.01506	0.01917	0.04919	0.02511
chr1	92026370	92026381	+	7.29869	0.0123	0.01354	0.01641	0.01466	0.02183
chr1	92715950	92715961	+	7.83757	0.01409	0.01354	0.01026	0.01335	0.01378
chr1	92961159	92961170	+	8.2945	0.18252	0.18516	0.25212	0.21127	0.15803
chr1	93629915	93629926	+	8.85024	0.06712	0.03971	0.04843	0.0463	0.07297
chr1	94676983	94676994	-	7.30677	0.05384	0.0219	0.03634	0.04068	0.07094
chr1	94719244	94719255	+	7.23591	0.0155	0.01475	0.01794	0.01188	0.02136
chr1	94773976	94773987	+	8.16206	0.05979	0.08841	0.07544	0.05641	0.0693
chr1	94820621	94820632	+	7.20711	0.19124	0.17137	0.13385	0.15556	0.16836
chr1	95007397	95007408	+	9.42618	0.03801	0.01596	0.06116	0.03779	0.03892
chr1	95117317	95117328	+	7.25814	0.50745	0.46451	0.29034	0.40346	0.32043
chr1	95234483	95234494	+	7.59528	0.18503	0.19924	0.15094	0.18151	0.15495
chr1	95652515	95652526	+	8.13696	0.01156	0.01061	0.00953	0.01242	0.01634
chr1	96721610	96721621	+	7.57976	0.39007	0.54916	0.28566	0.3346	0.31371
chr1	96722521	96722532	+	8.64986	0.11453	0.14357	0.07653	0.10481	0.13824
chr1	97921810	97921821	-	7.59808	0.05228	0.05097	0.05965	0.06073	0.05375
chr1	99728040	99728051	-	7.42704	0.02691	0.0144	0.02402	0.02251	0.01844
chr1	99857216	99857227	+	7.25523	0.0263	0.01715	0.03051	0.02521	0.02508
chr1	100265703	100265714	-	9.80426	0.09817	0.08927	0.09821	0.10066	0.10761
chr1	100266296	100266307	+	8.61636	0.31429	0.36583	0.3305	0.34246	0.34766
chr1	101239319	101239330	-	7.59528	0.03806	0.04805	0.05836	0.05658	0.05171
chr1	102660374	102660385	-	9.09385	0.01677	0.01207	0.01514	0.01204	0.02533
chr1	102853771	102853782	+	7.24174	0.01892	0.02566	0.02149	0.01842	0.0195
chr1	104932530	104932541	+	8.85024	0.01042	0.01035	0.0112	0.01502	0.02178
chr1	107141309	107141320	+	7.24876	0.02919	0.03042	0.02485	0.02814	0.03217
chr1	108053489	108053500	+	7.20536	0.05859	0.06809	0.05871	0.06571	0.10491
chr1	108609909	108609920	+	8.04694	0.04997	0.09018	0.02836	0.03039	0.04457
chr1	108667485	108667496	+	9.60073	0.01577	0.01553	0.01807	0.01574	0.02325
chr1	108667703	108667714	-	7.82113	0.01902	0.02	0.01681	0.02333	0.01752
chr1	108747080	108747091	-	7.82113	0.58235	0.56708	0.42995	0.50904	0.47375
chr1	109100140	109100151	+	8.328	1.14079	1.20848	0.89603	1.15471	1.01778
chr1	109177501	109177512	+	7.29869	0.01586	0.01506	0.01969	0.01964	0.018
chr1	109256281	109256292	+	7.80828	0.03751	0.04057	0.03029	0.02921	0.03414
chr1	109273560	109273571	-	8.201	0.06099	0.06357	0.06939	0.05568	0.04974
chr1	109668192	109668203	+	7.78678	0.09231	0.10332	0.05923	0.10271	0.08761
chr1	109685587	109685598	+	7.59808	0.13668	0.11175	0.14091	0.06557	0.07013
chr1	109910550	109910561	+	7.46492	0.14793	0.14687	0.10989	0.16118	0.15424
chr1	109911180	109911191	-	10.51612	0.10996	0.0832	0.06203	0.07796	0.09798
chr1	109947439	109947450	+	9.83258	0.01106	0.02037	0.01264	0.02406	0.0149
chr1	110150637	110150648	-	7.84565	0.02318	0.04481	0.02541	0.02821	0.0296
chr1	111936566	111936577	+	7.85815	0.01752	0.01252	0.01385	0.01998	0.01863
chr1	112430871	112430882	-	7.32924	0.01185	0.0111	0.00829	0.01278	0.01411
chr1	113042634	113042645	+	7.87589	0.03145	0.14087	0.02619	0.02783	0.04435
chr1	113266940	113266951	-	7.24174	0.08929	0.02683	0.08028	0.03268	0.11751
chr1	113390651	113390662	-	8.201	0.2308	0.2661	0.19403	0.23154	0.23114
chr1	113929689	113929700	+	7.90644	0.56793	0.56762	0.43066	0.49386	0.61931
chr1	114154020	114154031	+	10.15443	0.02452	0.02187	0.01837	0.01893	0.02931
chr1	114510757	114510768	+	7.25814	0.20222	0.2088	0.14821	0.16117	0.23581
chr1	115089731	115089742	+	8.6804	0.03686	0.07129	0.03884	0.03699	0.04107
chr1	115479378	115479389	-	8.40741	0.06645	0.14215	0.04313	0.0364	0.08568
chr1	115839329	115839340	+	7.57061	0.08112	0.08365	0.05194	0.07016	0.0832
chr1	116146917	116146928	-	9.60073	0.01794	0.02553	0.01918	0.0254	0.03698
chr1	116242934	116242945	+	7.33411	0.06793	0.03253	0.0827	0.04932	0.03596
chr1	116570767	116570778	-	7.32924	0.15722	0.23824	0.15132	0.18546	0.17106
chr1	117275611	117275622	+	7.63271	0.02492	0.01623	0.0198	0.01943	0.03528
chr1	118979942	118979953	-	7.63143	0.01465	0.01994	0.01669	0.02209	0.02018
chr1	119623009	119623020	-	8.88374	0.01787	0.01279	0.01857	0.02548	0.02337
chr1	120069566	120069577	-	7.27623	0.23128	0.25927	0.20325	0.23509	0.23674
chr1	120340913	120340924	+	8.58581	0.14661	0.18983	0.15317	0.15543	0.15823
chr1	120342168	120342179	+	8.10949	0.11898	0.18338	0.14687	0.12688	0.15635
chr1	120558301	120558312	-	8.04317	0.44075	0.58312	0.49172	0.42407	0.31357
chr1	120723809	120723820	+	7.89859	1.01133	1.00318	0.60926	0.71254	0.79707
chr1	120724188	120724199	-	7.35699	0.34487	0.31531	0.18442	0.22647	0.24484
chr1	120851059	120851070	-	8.201	0.48898	0.27139	0.30015	0.26519	0.28008
chr1	121522276	121522287	+	8.61708	0.05429	0.06471	0.07548	0.08318	0.08238
chr1	143334550	143334561	-	7.78678	0	0	0	0	0
chr1	143497114	143497125	-	9.9753	0	0	0	0	0
chr1	143766477	143766488	+	7.81185	0.01156	0.0357	0.02588	0.03582	0.02414
chr1	143884643	143884654	-	7.47226	0.41197	0.51779	0.3742	0.36689	0.48358
chr1	144461640	144461651	-	8.74575	0.68967	0.59863	0.6581	0.55219	0.59403
chr1	144546709	144546720	+	9.65345	0.86988	0.59734	1.05797	0.90941	0.79595
chr1	144990877	144990888	-	10.16372	0.0294	0.02123	0.02285	0.03536	0.01845
chr1	145447315	145447326	+	7.88984	0.05725	0.05466	0.03346	0.02306	0.05965
chr1	146938871	146938882	+	7.68343	0.12559	0.19163	0.10392	0.12424	0.12623
chr1	147078000	147078011	+	9.09385	0.01698	0.01393	0.00956	0.01073	0.02494
chr1	147079578	147079589	+	7.25814	0.03426	0.0335	0.03028	0.01699	0.04847
chr1	147233020	147233031	-	7.29869	0.01917	0.01631	0.01927	0.01903	0.01926
chr1	147599526	147599537	+	10.48557	0.64593	0.57419	0.41853	0.4279	0.42789
chr1	148014820	148014831	-	7.38754	0.0261	0.04767	0.02812	0.02189	0.02689
chr1	148151849	148151860	-	7.68343	0.14878	0.19824	0.10831	0.1092	0.14094
chr1	148161314	148161325	-	8.61636	0.01981	0.01475	0.01755	0.01812	0.02268
chr1	148461033	148461044	-	7.62247	0.15712	0.1015	0.18426	0.07591	0.14035
chr1	149174806	149174817	+	7.62247	0.13409	0.09552	0.26497	0.10854	0.13723
chr1	149636384	149636395	+	7.62863	0.27134	0.4065	0.35561	0.26099	0.47441
chr1	150151995	150152006	-	8.04694	0.05956	0.0729	0.08114	0.058	0.05215
chr1	150321766	150321777	+	10.99244	0.22167	0.29038	0.18635	0.22933	0.16051
chr1	150364650	150364661	-	8.17353	0.53931	0.61665	0.50491	0.56433	0.55095
chr1	150567392	150567403	-	7.20711	0.25166	0.30445	0.30164	0.23869	0.24556
chr1	150635291	150635302	+	7.48739	0.03431	0.0211	0.03396	0.02851	0.02792
chr1	150728396	150728407	-	9.80426	0.00954	0.06996	0.02402	0.0196	0.01249
chr1	150766003	150766014	+	7.27297	0.04187	0.07767	0.04567	0.05452	0.03594
chr1	151131135	151131146	-	10.0073	0.04092	0.10303	0.04532	0.05633	0.08044
chr1	151198873	151198884	+	8.201	0.34743	0.403	0.28794	0.32519	0.33293
chr1	151501426	151501437	+	7.48999	0.02981	0.02934	0.02466	0.03371	0.02892
chr1	151584497	151584508	-	8.10949	0.115	0.12989	0.06305	0.0706	0.08655
chr1	151790769	151790780	-	7.33069	1.01805	1.15115	0.92349	1.02528	0.96988
chr1	151992351	151992362	+	7.62319	0.13297	0.16664	0.14696	0.11087	0.1211
chr1	151993870	151993881	+	8.35855	0.59148	0.83854	0.57982	0.69827	0.6068
chr1	152014337	152014348	-	7.62863	0.0282	0.02485	0.03048	0.02285	0.02404
chr1	152538066	152538077	+	7.21299	0.01273	0.00837	0.01067	0.0121	0.01719
chr1	152726434	152726445	-	7.32219	0.05046	0.03059	0.06017	0.07743	0.07447
chr1	153292910	153292921	-	10.19232	0.01914	0.05986	0.01879	0.02096	0.019
chr1	153491168	153491179	-	8.201	0.02862	0.06241	0.03194	0.02158	0.0271
chr1	153977109	153977120	+	7.93216	0.3202	0.23503	0.2817	0.23198	0.25328
chr1	154155062	154155073	-	9.60073	0.06945	0.1994	0.06182	0.07616	0.05579
chr1	154287777	154287788	+	8.04694	0.03411	0.03207	0.03899	0.03473	0.039
chr1	154352927	154352938	-	8.25734	0.14514	0.0827	0.1015	0.08959	0.09569
chr1	154431856	154431867	+	8.77925	0.07319	0.11293	0.08483	0.07355	0.07512
chr1	154936570	154936581	-	9.80426	1.32216	0.93779	0.93862	0.94057	1.04286
chr1	155005688	155005699	+	8.23563	0.75385	0.43633	0.58244	0.61687	0.52298
chr1	155050511	155050522	+	8.23913	0.35851	0.47458	0.34744	0.41363	0.35132
chr1	155244674	155244685	+	8.20688	2.05385	2.24959	1.55729	1.77575	1.65306
chr1	155295394	155295405	-	7.18666	0.02445	0.02379	0.02913	0.02855	0.03665
chr1	155872165	155872176	+	10.15443	0.02225	0.0223	0.01809	0.02288	0.02448
chr1	155942645	155942656	+	7.8424	0.13482	0.17255	0.11824	0.09795	0.13849
chr1	156002681	156002692	-	7.18386	0.16171	0.0845	0.1238	0.12783	0.13409
chr1	156232430	156232441	+	9.93451	0.01976	0.0266	0.03262	0.02267	0.01817
chr1	156445853	156445864	+	7.29869	0.0507	0.05274	0.04445	0.06324	0.07051
chr1	156480788	156480799	+	7.60088	0.1006	0.07677	0.07799	0.09066	0.05704
chr1	156583230	156583241	+	7.20711	0.03969	0.03301	0.049	0.04632	0.02742
chr1	156859152	156859163	-	8.201	0.03222	0.03892	0.02582	0.03259	0.0395
chr1	157046220	157046231	-	7.72467	0.2545	0.19322	0.17658	0.22231	0.20612
chr1	157104805	157104816	+	8.52443	0.02329	0.04235	0.04154	0.02987	0.02275
chr1	157156011	157156022	-	8.23563	0.06511	0.0784	0.06745	0.05406	0.05728
chr1	157431716	157431727	-	7.1922	0.01091	0.00947	0.009	0.01113	0.01011
chr1	158113654	158113665	+	7.59808	0.03839	0.09678	0.05149	0.04471	0.05435
chr1	158336362	158336373	-	7.59528	0.01669	0.01111	0.00986	0.01363	0.01095
chr1	159012721	159012732	+	10.21848	0.05473	0.12129	0.12099	0.08114	0.05018
chr1	159945627	159945638	-	7.42704	0.65713	1.01722	0.77433	0.635	0.57654
chr1	160098522	160098533	+	7.60088	0.40248	0.37849	0.35576	0.43129	0.41734
chr1	160400613	160400624	-	7.21299	0.13308	0.15955	0.06271	0.09045	0.1475
chr1	160693378	160693389	-	8.34336	0.01287	0.02123	0.03003	0.01678	0.01525
chr1	160741426	160741437	+	8.38199	0.02239	0.0404	0.04864	0.02993	0.02414
chr1	161039003	161039014	-	8.26396	0.6399	0.76766	0.52155	0.56021	0.70202
chr1	161390132	161390143	+	8.17633	1.88773	1.79332	1.5474	1.72942	1.54609
chr1	162069899	162069910	-	8.17353	0.32572	0.39402	0.25253	0.31102	0.36695
chr1	162366886	162366897	+	8.04694	0.01749	0.01601	0.02454	0.02549	0.02115
chr1	162390462	162390473	-	7.18525	0.0147	0.01971	0.01775	0.02044	0.02274
chr1	162688982	162688993	+	7.35972	0.01498	0.02446	0.02602	0.01543	0.01762
chr1	163346621	163346632	+	7.27297	0.02033	0.01978	0.01535	0.01987	0.02145
chr1	165393090	165393101	-	8.28082	0.34653	0.62271	0.25204	0.27878	0.46173
chr1	166275923	166275934	+	7.80828	0.01311	0.01066	0.01159	0.01225	0.01766
chr1	166342984	166342995	+	7.22759	0.0181	0.00957	0.01044	0.013	0.0205
chr1	167220697	167220708	+	10.67059	2.91195	2.98543	2.91339	2.97257	2.74587
chr1	167460773	167460784	-	7.72273	0.01907	0.01623	0.01582	0.01846	0.02657
chr1	168136780	168136791	-	7.42704	0.11124	0.16907	0.07773	0.09211	0.13497
chr1	168146115	168146126	+	7.80828	0.0492	0.06543	0.04053	0.05513	0.06134
chr1	168736046	168736057	+	7.72508	0.00799	0.01151	0.01147	0.00985	0.01162
chr1	168837274	168837285	-	7.29869	0.01614	0.01769	0.02057	0.01946	0.02361
chr1	171251880	171251891	-	7.77394	0.04137	0.11847	0.06929	0.04766	0.08015
chr1	172422918	172422929	+	7.80828	0.01135	0.11161	0.02004	0.01613	0.01973
chr1	172546829	172546840	+	7.57976	0.01801	0.04694	0.02341	0.01666	0.02624
chr1	172999441	172999452	-	7.59528	0.01851	0.16359	0.01892	0.01491	0.02422
chr1	173395866	173395877	-	7.80828	0.01445	0.01183	0.01622	0.01724	0.01618
chr1	175000249	175000260	-	8.58581	0.45937	0.5758	0.45144	0.42434	0.48497
chr1	175108819	175108830	-	9.60073	0.01707	0.01043	0.0123	0.02057	0.01914
chr1	175193123	175193134	-	7.59808	0.66597	0.39694	0.5261	0.65511	0.83531
chr1	175220980	175220991	+	7.39354	0.07849	0.02698	0.06919	0.071	0.09398
chr1	175874290	175874301	+	9.64611	0.02232	0.01353	0.01625	0.02876	0.02604
chr1	176349409	176349420	+	10.16372	0.00902	0.01055	0.01347	0.01671	0.01275
chr1	176904173	176904184	+	7.24174	0.01471	0.01009	0.01815	0.01147	0.01557
chr1	177351185	177351196	-	9.29371	0.02457	0.01521	0.02298	0.02299	0.04068
chr1	177936124	177936135	-	8.58581	0.01374	0.01717	0.01256	0.01467	0.01386
chr1	179090123	179090134	+	7.96264	0.09033	0.07928	0.09833	0.11726	0.09883
chr1	179229707	179229718	-	8.17159	0.25103	0.34128	0.15631	0.24492	0.27033
chr1	179229808	179229819	-	8.23155	0.10496	0.16198	0.07624	0.13112	0.10361
chr1	179576002	179576013	+	8.30098	0.01694	0.02137	0.01365	0.01926	0.02504
chr1	180229338	180229349	+	7.37227	0.08349	0.08496	0.08081	0.06061	0.08487
chr1	180229955	180229966	+	7.42704	0.31955	0.44136	0.34339	0.30493	0.25601
