TFBS_chr	TFBS_start	TFBS_end	TFBS_strand	TFBS_score	98JKPD8_LumA_score	ANAB5F7_Basal_score	S6R691V_Her2_score	PU24GB8_LumB_score	2GAMBDQ_Normal-like_score
chr20	50386471	50386481	+	7.76787	0.03328	0.04988	0.04294	0.0579	0.03929
chr20	50456088	50456098	-	6.08328	0.03958	0.02846	0.032	0.03913	0.06813
chr20	50592344	50592354	-	5.71102	0.08679	0.09047	0.09708	0.17339	0.08881
chr20	51023010	51023020	+	8.67564	0.04956	0.0819	0.07811	0.04627	0.06635
chr20	51267959	51267969	-	7.07758	0.01368	0.00947	0.01691	0.01138	0.01189
chr20	51445803	51445813	+	6.08328	0.02841	0.02068	0.03184	0.0236	0.02253
chr20	51767362	51767372	+	6.08328	0.93841	1.06208	1.39784	1.17773	0.97794
chr20	53335819	53335829	+	8.85581	0.03452	0.00601	0.03462	0.03468	0.01363
chr20	53940015	53940025	-	6.305	0.58368	0.39399	0.34461	0.51058	0.26627
chr20	57747901	57747911	+	6.99529	0.0846	0.06357	0.07496	0.06664	0.0734
chr20	58219043	58219053	-	7.76945	0.01775	0.0093	0.01812	0.01998	0.01526
chr20	60087728	60087738	+	8.54203	0.06311	0.04339	0.0279	0.05271	0.05428
chr20	60087869	60087879	+	8.54203	0.03134	0.02776	0.03434	0.02259	0.02698
chr20	60308332	60308342	+	6.305	0.01167	0.00645	0.01373	0.0137	0.0155
chr20	61343757	61343767	-	6.48359	0.01109	0.00563	0.0082	0.01124	0.01134
chr20	61956788	61956798	-	6.99529	0.03031	0.0143	0.02639	0.01885	0.01287
chr20	62021117	62021127	+	6.08328	0.01472	0.01927	0.01644	0.01143	0.01328
chr20	62026064	62026074	+	6.48359	0.01802	0.00755	0.01601	0.01892	0.01508
chr20	63253996	63254006	+	8.67722	0.02239	0.02668	0.02286	0.02514	0.03282
chr21	9750471	9750481	-	10.14009	0.02786	0.01847	0.03044	0.02439	0.04864
chr21	10616669	10616679	-	8.85581	0.01772	0.01188	0.01673	0.0161	0.02948
chr21	10621641	10621651	-	8.08324	0.01315	0.01052	0.02045	0.01283	0.01871
chr21	14063040	14063050	+	8.54203	0.01336	0.01585	0.01871	0.01646	0.02017
chr21	14072723	14072733	-	5.71102	0.01023	0.01355	0.0139	0.01636	0.01822
chr21	15749158	15749168	+	9.28098	0.05801	0.03812	0.09119	0.07654	0.04079
chr21	15752932	15752942	+	8.08166	0.01116	0.06327	0.01295	0.01087	0.02383
chr21	15978090	15978100	-	5.71102	0.03242	0.09892	0.05113	0.02468	0.04605
chr21	16579208	16579218	-	6.08328	0.01545	0.02269	0.01277	0.02236	0.03677
chr21	17671913	17671923	+	6.48359	0.04923	0.08987	0.04437	0.05378	0.07463
chr21	26374825	26374835	-	6.48359	0.00809	0.04156	0.00719	0.01282	0.00995
chr21	28738600	28738610	+	7.07758	0.01117	0.00824	0.01515	0.02178	0.01783
chr21	33019999	33020009	-	6.16981	0.02223	0.03806	0.0157	0.01376	0.01599
chr21	34348081	34348091	-	10.05356	0.07352	0.11202	0.0855	0.11475	0.08275
chr21	37258378	37258388	+	10.45388	0.19214	0.23848	0.31243	0.32337	0.13718
chr21	39095950	39095960	+	6.48359	0.03499	0.01129	0.03726	0.03072	0.03426
chr21	41674011	41674021	-	8.67564	0.03329	0.02695	0.02985	0.02461	0.02357
chr21	41726658	41726668	+	6.48359	0.02547	0.03739	0.02277	0.01808	0.03075
chr21	41907821	41907831	-	7.07758	0.0203	0.01552	0.02111	0.02104	0.01965
chr21	42560362	42560372	-	8.67564	0.0215	0.02979	0.03958	0.0359	0.02567
chr21	42942454	42942464	+	8.67564	0.01335	0.05767	0.01878	0.01513	0.01709
chr21	43159737	43159747	+	6.48359	0.01252	0.12056	0.01163	0.01984	0.05172
chr21	43360970	43360980	+	8.54203	0.03243	0.04569	0.04948	0.05971	0.04318
chr21	43712373	43712383	-	8.4555	0.46806	0.73984	0.74345	0.58157	0.6025
chr21	44144568	44144578	-	7.68292	0.02095	0.04394	0.02377	0.02092	0.02132
chr21	44338652	44338662	+	6.08328	0.30032	0.2592	0.30003	0.30638	0.25694
chr21	44800243	44800253	+	9.4498	0.07791	0.09583	0.05081	0.07334	0.05405
chr21	44853718	44853728	+	6.305	0.07975	0.03197	0.03846	0.05469	0.03459
chr21	44917204	44917214	-	6.99529	0.09447	0.35678	0.0866	0.06539	0.11626
chr21	44932414	44932424	+	6.16981	0.07683	0.09571	0.05848	0.06804	0.08217
chr22	11054821	11054831	+	10.27528	0	0	0	0	0
chr22	11265932	11265942	+	6.16981	0	0	0	0	0
chr22	11360932	11360942	-	8.85581	0	0	0	0	0
chr22	16569711	16569721	+	9.28098	0.01261	0.01045	0.00772	0.01253	0.00942
chr22	19526866	19526876	-	7.76787	0.01123	0.0155	0.017	0.01546	0.01949
chr22	20394127	20394137	-	9.28098	0.54166	0.67544	0.61067	0.71144	0.5986
chr22	25130712	25130722	-	6.16981	0.08144	0.03163	0.06668	0.05458	0.11262
chr22	27330062	27330072	+	8.4555	0.01209	0.00429	0.00987	0.01459	0.01446
chr22	29603239	29603249	-	7.07758	0.43375	0.50782	0.55027	0.49614	0.49217
chr22	29701878	29701888	+	6.08328	0.02957	0.01703	0.05073	0.05128	0.05107
chr22	31346046	31346056	-	6.48359	0.90011	0.99891	0.89042	1.00462	1.0388
chr22	31530732	31530742	-	6.08328	0.21306	0.24335	0.20292	0.21487	0.21078
chr22	31652384	31652394	+	7.76787	0.022	0.02592	0.02572	0.01679	0.01997
chr22	31685688	31685698	-	7.76787	0.01276	0.01299	0.01777	0.01466	0.01672
chr22	31879799	31879809	+	7.76945	0.01253	0.01658	0.02613	0.02475	0.0202
chr22	32370774	32370784	+	6.305	0.00328	0.00339	0.00282	0.00505	0.00731
chr22	32764408	32764418	+	6.16981	0.02011	0.0076	0.01186	0.02008	0.02673
chr22	35039987	35039997	-	7.76945	0.01512	0.01061	0.0074	0.02045	0.02397
chr22	36776157	36776167	+	8.08166	1.1687	1.08357	1.21339	1.38187	1.22667
chr22	37145374	37145384	-	5.71102	0.0703	0.01706	0.05755	0.06549	0.09813
chr22	38479541	38479551	+	6.08328	0.03429	0.06851	0.03424	0.02433	0.0348
chr22	39350416	39350426	+	7.76787	0.06175	0.05337	0.06178	0.05302	0.05861
chr22	40277671	40277681	-	6.90876	0.02152	0.06442	0.04724	0.02953	0.04104
chr22	41700050	41700060	-	6.08328	0.01751	0.01842	0.01599	0.01855	0.02618
chr22	41946757	41946767	+	8.85581	0.44847	0.60331	0.45316	0.51443	0.4996
chr22	43290607	43290617	+	9.4498	0.01389	0.01284	0.01768	0.01917	0.02877
chr22	44349367	44349377	-	6.16981	0.01668	0.01366	0.01304	0.0178	0.02782
chr22	44422893	44422903	-	8.54203	0.02128	0.01283	0.02481	0.02162	0.03529
chr22	44438883	44438893	-	9.4498	0.01233	0.04305	0.0115	0.01724	0.0164
chr22	44605553	44605563	+	9.6813	0.01156	0.0299	0.01389	0.01476	0.01597
chr22	46026869	46026879	+	6.305	0.09263	0.10598	0.09034	0.09783	0.1592
chr22	46237604	46237614	+	6.48359	0.0111	0.00923	0.01207	0.01032	0.0127
chr22	46685367	46685377	+	7.07758	0.02807	0.03932	0.02944	0.0278	0.01929
chr22	47019709	47019719	-	5.71102	0.01116	0.01336	0.01685	0.01285	0.01748
chr22	49470859	49470869	-	8.85581	0.01117	0.00496	0.01182	0.01212	0.01769
chr22	49648748	49648758	-	8.4555	0.01412	0.00938	0.01543	0.01702	0.01993
chr22	50525750	50525760	-	8.67564	0.98544	0.92669	1.05891	1.08338	0.91689
chr3	2808777	2808787	+	7.76945	0.00839	0.00625	0.00429	0.00715	0.01834
chr3	4549955	4549965	+	8.08166	0.0138	0.00868	0.01317	0.01159	0.01058
chr3	4596949	4596959	-	8.67722	0.01686	0.00862	0.01459	0.01508	0.0167
chr3	4714442	4714452	+	6.99529	0.1594	0.03094	0.24191	0.19428	0.14118
chr3	4719430	4719440	-	6.305	0.1101	0.04519	0.12023	0.10838	0.08527
chr3	4720762	4720772	+	6.48359	0.14859	0.07573	0.11352	0.14547	0.1042
chr3	8550727	8550737	-	8.85581	0.02078	0.0062	0.01406	0.03676	0.02604
chr3	8555190	8555200	+	7.76787	0.08161	0.06148	0.06493	0.07355	0.09178
chr3	8940793	8940803	+	7.07758	0.01449	0.00839	0.0149	0.01664	0.01815
chr3	9314755	9314765	+	6.16981	0.01981	0.03152	0.04612	0.02494	0.0263
chr3	11021855	11021865	+	6.305	0.01347	0.00743	0.01018	0.01812	0.01407
chr3	11059641	11059651	-	6.16981	0.09121	0.10291	0.08988	0.07695	0.08179
chr3	11453410	11453420	-	8.4555	0.01863	0.02324	0.02144	0.02137	0.01997
chr3	11614363	11614373	+	7.90306	0.01844	0.02666	0.02507	0.02937	0.01961
chr3	11620049	11620059	+	6.08328	0.0327	0.01729	0.03475	0.02313	0.02945
chr3	12077393	12077403	-	8.67722	0.00935	0.00689	0.00882	0.00893	0.00747
chr3	12720208	12720218	-	7.76945	0.27101	0.24226	0.26989	0.28257	0.30532
chr3	12819496	12819506	+	7.76945	0.01537	0.00967	0.01334	0.00989	0.01489
chr3	12968113	12968123	+	10.27528	0.19142	0.21467	0.25237	0.25115	0.23295
chr3	13034453	13034463	-	9.4498	0.02007	0.00775	0.01928	0.01514	0.01221
chr3	13193661	13193671	+	7.76945	0.06411	0.01082	0.04912	0.03427	0.05167
chr3	13218486	13218496	-	7.76787	0.03245	0.0934	0.06178	0.03115	0.02798
chr3	13314097	13314107	-	9.28098	0.00703	0.01259	0.01366	0.01249	0.01524
chr3	13657688	13657698	+	8.4555	0.0308	0.02405	0.03024	0.02189	0.0291
chr3	16086497	16086507	+	5.71102	0.01985	0.07406	0.01289	0.01576	0.02369
chr3	16312310	16312320	-	8.08166	0.03561	0.08974	0.10556	0.06315	0.06593
chr3	19148223	19148233	-	6.16981	0.04121	0.0526	0.02484	0.03047	0.0957
chr3	23148815	23148825	+	8.08324	0.00793	0.01108	0.00513	0.00653	0.01676
chr3	27463685	27463695	-	6.08328	0.02279	0.01332	0.05486	0.0231	0.19189
chr3	28171866	28171876	-	5.71102	0.00873	0.00511	0.008	0.00743	0.00649
chr3	30495934	30495944	+	7.30908	0.04149	0.03441	0.02681	0.02677	0.03065
chr3	31982145	31982155	+	5.71102	0.17591	0.11937	0.13296	0.15976	0.07623
chr3	36453235	36453245	-	7.76787	0.01416	0.01617	0.01772	0.02219	0.01648
chr3	37642917	37642927	-	7.07758	0.01206	0.01174	0.02744	0.02145	0.0242
chr3	39174977	39174987	-	6.99529	0.13761	0.01655	0.16541	0.12755	0.16364
chr3	40457435	40457445	+	11.04786	0.26867	0.26576	0.24538	0.27863	0.25131
chr3	43866037	43866047	-	6.16981	0.01613	0.01231	0.00926	0.01234	0.027
chr3	45381328	45381338	-	6.99529	0.03923	0.01763	0.02668	0.03555	0.03663
chr3	48057167	48057177	+	8.54203	0.01127	0.02605	0.01425	0.0175	0.02045
chr3	48504349	48504359	+	9.6813	0.17866	0.10562	0.13411	0.14999	0.15318
chr3	52857924	52857934	-	8.08166	0.00936	0.01429	0.00574	0.00924	0.0096
chr3	53165057	53165067	-	7.90306	0.04488	0.08353	0.11413	0.07424	0.08644
chr3	54557695	54557705	-	8.08324	0.01317	0.0073	0.00811	0.01526	0.04926
chr3	54894293	54894303	-	7.07758	0.01633	0.01408	0.01122	0.01465	0.01648
chr3	56691770	56691780	-	7.68134	0.09436	0.12695	0.09898	0.0821	0.12447
chr3	58659917	58659927	+	6.08328	0.02108	0.01292	0.01213	0.01321	0.01751
chr3	59341401	59341411	-	7.07758	0.01121	0.00578	0.00729	0.00545	0.01594
chr3	63934277	63934287	-	9.36751	0.03041	0.01811	0.03194	0.03655	0.02573
chr3	64717667	64717677	+	8.08166	0.01221	0.00622	0.00744	0.00962	0.01668
chr3	65172255	65172265	-	7.90306	0.03996	0.00471	0.00999	0.01169	0.01335
chr3	65404440	65404450	-	6.16981	0.0078	0.0094	0.00528	0.00778	0.01078
chr3	69609326	69609336	+	7.76945	0.0076	0.02512	0.00839	0.01216	0.01986
chr3	69676724	69676734	-	9.36751	0.01574	0.05797	0.01211	0.01506	0.03154
chr3	71265842	71265852	+	10.45388	0.01488	0.00825	0.01433	0.01723	0.01084
chr3	72557991	72558001	-	8.08166	0.05072	0.02939	0.04599	0.03545	0.06548
chr3	73068677	73068687	-	5.71102	0.01443	0.01003	0.0067	0.0086	0.01666
chr3	73228704	73228714	-	9.36751	0.01194	0.09543	0.00831	0.01898	0.02037
chr3	75670516	75670526	+	7.90306	0	0	0	0	0
chr3	75672149	75672159	+	8.85581	0	0	0	0	0
chr3	77718699	77718709	-	8.08324	0.00837	0.00601	0.00737	0.008	0.00968
chr3	79776490	79776500	+	9.36751	0.01449	0.01001	0.01738	0.01803	0.01842
chr3	82506085	82506095	+	7.68134	0.01618	0.02877	0.01227	0.00924	0.01951
chr3	83404977	83404987	+	9.4498	0.01347	0.00745	0.01505	0.01413	0.02416
chr3	100697157	100697167	-	5.71102	0.01185	0.01066	0.0169	0.01436	0.01098
chr3	100778251	100778261	+	8.85581	0.01009	0.02357	0.00683	0.00801	0.00807
chr3	104696235	104696245	-	5.71102	0.02085	0.00759	0.04802	0.02439	0.05784
chr3	105366101	105366111	+	6.48359	0.15513	0.08831	0.15384	0.12632	0.11203
chr3	108393467	108393477	+	9.36751	0.00813	0.06138	0.01574	0.00949	0.0107
chr3	113210985	113210995	+	9.4498	0.03642	0.13795	0.04098	0.04137	0.05788
chr3	113241715	113241725	-	7.07758	0.0184	0.02897	0.02015	0.01758	0.01821
chr3	114315721	114315731	+	8.85581	0.01232	0.01171	0.01721	0.01388	0.00708
chr3	115194771	115194781	-	7.76787	0.00716	0.0225	0.00592	0.01105	0.01175
chr3	117997713	117997723	+	7.76787	0.08535	0.06376	0.0665	0.07704	0.11665
chr3	119240815	119240825	-	6.08328	0.6241	0.77395	0.73186	0.62764	0.58211
chr3	123286152	123286162	+	7.07758	0.01491	0.01036	0.01754	0.01382	0.01341
chr3	123725889	123725899	+	9.36751	0.0167	0.01334	0.01171	0.01375	0.02308
chr3	123755209	123755219	+	9.36751	0.01571	0.01093	0.01942	0.01874	0.01514
chr3	124730355	124730365	+	6.16981	0.43226	0.49359	0.34959	0.4554	0.40537
chr3	124917059	124917069	+	8.67722	0.01805	0.02144	0.01961	0.02211	0.02682
chr3	125481553	125481563	-	8.85581	0.0131	0.02821	0.02034	0.01871	0.01854
chr3	126084112	126084122	+	8.54203	0.87824	1.1621	0.84974	0.99968	0.97739
chr3	126509712	126509722	+	7.76787	0.01449	0.06731	0.02308	0.01986	0.03462
chr3	127076275	127076285	-	6.08328	0.01641	0.01881	0.02004	0.0231	0.03667
chr3	128743284	128743294	-	9.4498	0.01159	0.02026	0.02193	0.02227	0.02124
chr3	128845979	128845989	+	7.30908	0.19623	0.25972	0.26953	0.36332	0.21546
chr3	130746803	130746813	+	6.16981	0.43879	0.57158	0.38703	0.44559	0.45646
chr3	130759732	130759742	+	8.08166	0.01372	0.02608	0.01116	0.01201	0.01596
chr3	133853468	133853478	+	6.08328	0.01201	0.01953	0.02038	0.02074	0.01542
chr3	138338357	138338367	+	5.71102	0.00926	0.01222	0.00679	0.00809	0.00909
chr3	138609219	138609229	+	6.16981	0.28778	0.29796	0.25105	0.30346	0.27341
chr3	138862269	138862279	-	5.71102	0.01863	0.03478	0.01692	0.01614	0.02383
chr3	143119844	143119854	-	10.14009	0.19839	0.72373	0.21093	0.23258	0.22446
chr3	146156991	146157001	+	7.68292	0.07557	0.14489	0.09658	0.12853	0.14413
chr3	146523027	146523037	+	6.305	0.0205	0.01307	0.0241	0.02898	0.02663
chr3	147392875	147392885	-	7.68134	0.01527	0.0569	0.01982	0.01604	0.01997
chr3	147818570	147818580	+	8.08166	0.24184	0.22266	0.25646	0.31894	0.37011
chr3	147989861	147989871	+	7.76787	0.01403	0.01772	0.0178	0.01867	0.0248
chr3	150223843	150223853	+	6.99529	0.01275	0.01856	0.01491	0.01022	0.01226
chr3	150828998	150829008	-	8.85581	0.00957	0.00662	0.00723	0.01042	0.01216
chr3	153312002	153312012	-	5.71102	0.01508	0.00819	0.00658	0.00994	0.00866
chr3	155079279	155079289	+	7.76945	0.01175	0.01906	0.0096	0.01308	0.03499
chr3	155387922	155387932	+	8.67564	0.01156	0.01756	0.01014	0.01104	0.02192
chr3	157122345	157122355	+	7.07758	0.01364	0.02206	0.01767	0.0178	0.02492
chr3	159008691	159008701	+	9.4498	0.06681	0.13161	0.03841	0.03258	0.04088
chr3	159441472	159441482	-	8.08166	0.01137	0.03047	0.01044	0.00978	0.02131
chr3	160108603	160108613	+	10.45388	0.01028	0.03679	0.02107	0.0099	0.01514
chr3	164371148	164371158	+	9.6813	0.01218	0.00762	0.01316	0.01254	0.01038
chr3	166368419	166368429	+	10.45388	0.01319	0.01828	0.02584	0.01481	0.01838
chr3	166538043	166538053	+	7.30908	0.02716	0.02203	0.0182	0.01498	0.0262
chr3	169041706	169041716	-	7.68292	0.03183	0.04116	0.02027	0.01932	0.01356
chr3	169527982	169527992	-	7.76787	0.00938	0.01299	0.0119	0.01156	0.01531
chr3	170356720	170356730	-	5.71102	0.27551	0.35812	0.34518	0.3731	0.3229
chr3	175008009	175008019	-	6.08328	0.01343	0.0189	0.0161	0.02259	0.02048
chr3	178722607	178722617	-	7.76787	0.01463	0.01361	0.01015	0.01426	0.01928
chr3	182523986	182523996	+	9.28098	0.0133	0.02507	0.01726	0.01191	0.01238
chr3	183483770	183483780	-	5.71102	0.01985	0.03375	0.01154	0.03475	0.01474
chr3	183491145	183491155	-	7.07758	0.02721	0.024	0.03471	0.04432	0.02542
chr3	183698982	183698992	-	6.48359	0.08618	0.21576	0.10379	0.09726	0.08641
chr3	184604782	184604792	+	8.67722	0.05382	0.2106	0.0533	0.06409	0.08289
chr3	186008927	186008937	-	10.14009	0.00574	0.05871	0.00454	0.00804	0.01057
chr3	186221446	186221456	-	6.90876	0.0165	0.07847	0.02648	0.01672	0.0546
chr3	186617263	186617273	+	7.76787	0.40219	0.75977	0.39764	0.34667	0.46886
chr3	187890034	187890044	+	6.48359	0.01657	0.01025	0.01518	0.02996	0.0196
chr3	189132684	189132694	+	8.85581	0.10064	0.05713	0.10564	0.08119	0.07581
chr3	189268566	189268576	+	10.45388	0.09392	0.05667	0.10893	0.06429	0.07368
chr3	190155779	190155789	+	8.67722	0.01425	0.02283	0.01348	0.00929	0.01401
chr3	193795428	193795438	+	8.85581	0.01554	0.01755	0.06781	0.02754	0.03023
chr3	193872496	193872506	+	10.27528	0.39425	0.46258	0.58449	0.50944	0.38367
chr3	194072108	194072118	+	6.99529	0.03963	0.02985	0.03168	0.03184	0.03152
chr3	194247697	194247707	+	10.45388	0.04945	0.04181	0.06816	0.05765	0.02848
chr3	195584148	195584158	-	10.45388	0.06235	0.02984	0.08504	0.08184	0.06063
chr3	195946277	195946287	-	6.16981	0	0	0	0	0
chr3	196499221	196499231	+	6.305	0.02573	0.19371	0.07695	0.0451	0.02758
chr3	197495021	197495031	-	7.76787	0.02438	0.14304	0.03835	0.02287	0.03965
chr3	197954018	197954028	+	9.4498	0.02238	0.03098	0.02889	0.01807	0.02957
chr4	736788	736798	+	9.4498	0.04219	0.0249	0.04584	0.0373	0.05179
chr4	1167366	1167376	+	10.27528	0.27403	0.30664	0.32769	0.29913	0.25662
chr4	1738944	1738954	+	8.85581	0.04239	0.01305	0.03639	0.03194	0.02683
chr4	1747086	1747096	-	6.16981	0.0234	0.03021	0.02762	0.03721	0.02292
chr4	1793599	1793609	-	9.4498	0.08036	0.06375	0.08485	0.10868	0.09142
chr4	2801177	2801187	-	6.16981	0.12134	0.26754	0.09127	0.12692	0.22345
chr4	3022308	3022318	-	8.85581	0.01164	0.01704	0.01463	0.03069	0.03258
chr4	3309499	3309509	+	6.08328	0.03531	0.02677	0.03906	0.03038	0.01897
chr4	3310295	3310305	+	6.08328	0.03432	0.01149	0.03115	0.02276	0.03368
chr4	4269290	4269300	+	6.305	0.00995	0.01071	0.02262	0.01172	0.01463
chr4	5266522	5266532	+	5.71102	0.00931	0.00447	0.00945	0.01137	0.01097
chr4	7705025	7705035	-	6.305	0.00704	0.00494	0.0078	0.01003	0.01124
chr4	7762268	7762278	-	8.85581	0.0267	0.02821	0.02387	0.02015	0.02061
chr4	8614018	8614028	-	8.54203	0.01572	0.0193	0.01702	0.01617	0.02598
chr4	9134774	9134784	+	9.4498	0.14203	0.06245	0.11847	0.12719	0.11585
chr4	9731968	9731978	-	7.07758	0.01372	0.00455	0.00945	0.01446	0.02179
chr4	9990600	9990610	-	6.16981	0.02706	0.02258	0.01556	0.02709	0.03123
chr4	15535907	15535917	-	8.4555	0.01123	0.00531	0.0172	0.01563	0.01486
chr4	15656157	15656167	+	7.76945	0.10995	0.19701	0.09021	0.15084	0.09944
chr4	18418819	18418829	+	7.76787	0.01338	0.01262	0.01738	0.02618	0.02112
chr4	21195974	21195984	-	7.07758	0.00451	0.00641	0.00633	0.00594	0.00815
chr4	25007513	25007523	-	6.16981	0.01278	0.00773	0.01319	0.01653	0.01669
chr4	25560057	25560067	-	9.4498	0.01632	0.00865	0.03	0.01825	0.02882
chr4	26175480	26175490	-	8.67722	0.01058	0.01411	0.01742	0.01816	0.01045
chr4	30716885	30716895	+	7.76787	0.04972	0.02098	0.03749	0.02018	0.03866
chr4	37478475	37478485	+	7.90306	0.01231	0.03072	0.01355	0.01088	0.01884
chr4	37757924	37757934	+	7.76945	0.04695	0.04685	0.02988	0.04872	0.03585
chr4	37970995	37971005	-	8.85581	0.13657	0.20933	0.10683	0.14276	0.12619
chr4	38213375	38213385	+	8.4555	0.01103	0.02722	0.00829	0.0093	0.01257
chr4	38611483	38611493	+	6.08328	0.02182	0.01717	0.01746	0.02211	0.03289
chr4	40436937	40436947	+	8.08166	0.05319	0.02912	0.02693	0.05688	0.03512
chr4	41315674	41315684	+	5.71102	0.01453	0.10716	0.04762	0.03073	0.0254
chr4	41882772	41882782	+	8.67564	0.01219	0.02905	0.01158	0.0099	0.01703
chr4	43102998	43103008	-	7.68292	0.01023	0.00767	0.00459	0.01069	0.00988
chr4	49321244	49321254	-	7.90306	0	0	0	0	0
chr4	49511750	49511760	+	7.68292	0	0	0	0	0
chr4	55707640	55707650	-	6.16981	0.00918	0.01051	0.00806	0.01154	0.00752
chr4	56506317	56506327	-	6.48359	0.02282	0.03031	0.02508	0.02436	0.02402
chr4	61541172	61541182	+	7.68292	0.01424	0.01247	0.01536	0.02332	0.02064
chr4	65495489	65495499	-	7.68292	0.01877	0.009	0.01156	0.01576	0.01861
chr4	70706208	70706218	+	9.28098	0.14042	0.12549	0.11926	0.153	0.12104
chr4	71187360	71187370	+	8.67564	0.04449	0.05541	0.03522	0.0535	0.04424
chr4	74399543	74399553	+	7.76787	0.02312	0.01529	0.02437	0.02808	0.02155
chr4	78057944	78057954	-	7.30908	0.07056	0.05387	0.03513	0.05849	0.06119
chr4	80007251	80007261	+	8.85581	0.02432	0.00943	0.02349	0.02303	0.02371
chr4	83637118	83637128	-	7.90306	0.00926	0.01277	0.00713	0.01171	0.0167
chr4	84159987	84159997	+	7.76945	0.07336	0.00796	0.05466	0.0672	0.02802
chr4	86022089	86022099	+	7.76787	0.01374	0.01338	0.01366	0.01345	0.01426
chr4	86421962	86421972	-	8.54203	0.02185	0.01332	0.01789	0.0222	0.01832
chr4	87089062	87089072	-	7.07758	0.04305	0.03977	0.05894	0.05414	0.06395
chr4	88697895	88697905	-	7.76787	0.28219	0.27929	0.1796	0.31417	0.26651
chr4	93749138	93749148	+	7.76945	0.01126	0.03368	0.01912	0.0156	0.01555
chr4	97496463	97496473	-	8.67722	0.04681	0.0295	0.05177	0.05707	0.05842
chr4	98202555	98202565	-	8.85581	0.01389	0.00583	0.01018	0.01773	0.01617
chr4	98864717	98864727	-	8.85581	0.00737	0.0134	0.01117	0.00921	0.01157
chr4	105896057	105896067	+	11.04786	0.41399	0.20482	0.33185	0.2694	0.32483
chr4	108355670	108355680	+	7.76945	0.04128	0.02788	0.05423	0.04798	0.02256
chr4	114287089	114287099	-	10.27528	0.0098	0.00801	0.00782	0.01109	0.0161
chr4	124713617	124713627	+	6.48359	0.07911	0.07925	0.07823	0.09974	0.08401
chr4	124853959	124853969	+	6.48359	0.05185	0.05494	0.05262	0.07562	0.05683
chr4	128831742	128831752	-	7.07758	0.03685	0.021	0.026	0.02959	0.03051
chr4	147409810	147409820	-	8.54203	0.01627	0.0173	0.02077	0.02209	0.0239
chr4	151897793	151897803	-	6.16981	0.00879	0.00881	0.01246	0.0086	0.00826
chr4	152477049	152477059	+	8.08324	0.03151	0.01613	0.02589	0.02472	0.02371
chr4	154505523	154505533	+	10.14009	0.013	0.00861	0.00819	0.01682	0.01507
chr4	155208365	155208375	-	6.48359	0.01754	0.01025	0.01613	0.01795	0.04009
chr4	155640235	155640245	+	6.48359	0.01182	0.04236	0.00862	0.00776	0.01745
chr4	155719887	155719897	-	6.48359	0.01343	0.01108	0.01385	0.01316	0.02022
chr4	158392496	158392506	+	5.71102	0.00931	0.06252	0.00837	0.01373	0.0128
chr4	158525212	158525222	-	7.76787	0.06132	0.04226	0.05851	0.06242	0.06199
chr4	159503422	159503432	-	8.67722	0.02273	0.00725	0.0222	0.01194	0.01066
chr4	160346116	160346126	+	7.68134	0.01246	0.00664	0.01479	0.01193	0.0161
chr4	160826565	160826575	-	7.76787	0.01023	0.01135	0.01188	0.01319	0.01117
chr4	161252236	161252246	-	6.305	0.01766	0.01112	0.01729	0.00994	0.01267
chr4	162739431	162739441	-	7.76787	0.0196	0.01812	0.01581	0.02182	0.02515
chr4	167021746	167021756	+	11.04786	0.10563	0.06523	0.07846	0.10722	0.10526
chr4	174524467	174524477	-	7.90306	0.02314	0.0156	0.02569	0.01756	0.0183
chr4	177495483	177495493	-	7.76787	0.01749	0.01168	0.01252	0.01354	0.01926
chr4	182800483	182800493	+	7.30908	0.01326	0.00564	0.00924	0.0138	0.01654
chr4	182822775	182822785	-	6.16981	0.02078	0.01301	0.01338	0.01898	0.01918
chr4	183571751	183571761	+	7.07758	0.05877	0.05143	0.03233	0.0456	0.05942
chr4	183611606	183611616	-	8.08324	0.00968	0.01082	0.01077	0.01134	0.01577
chr4	184911917	184911927	+	8.67722	0.02518	0.02558	0.03047	0.02738	0.02718
chr4	185396915	185396925	+	8.4555	0.43559	0.33365	0.42116	0.44769	0.42732
chr4	186191665	186191675	+	9.4498	0.44156	0.39869	0.33964	0.37099	0.33112
chr4	188948389	188948399	+	6.90876	0.00986	0.00631	0.01184	0.00879	0.01509
chr4	189136651	189136661	-	8.67722	0.01443	0.01578	0.01582	0.01397	0.02498
chr4	189940996	189941006	-	6.305	0	0	0	0	0
chr4	190038531	190038541	+	6.305	0.04867	0.04923	0.02602	0.03288	0.04926
chr5	413950	413960	+	6.48359	0.01386	0.01493	0.01206	0.01361	0.01415
chr5	557297	557307	+	6.48359	0	0	0	0	0
chr5	1033855	1033865	-	7.07758	0.02033	0.0193	0.02029	0.01149	0.01308
chr5	1923465	1923475	-	9.6813	0.00808	0.00869	0.00996	0.00787	0.01214
chr5	3027426	3027436	-	7.76945	0.0097	0.01926	0.00874	0.01288	0.01596
chr5	3036425	3036435	+	7.76787	0.02373	0.01034	0.01481	0.01623	0.02435
chr5	5358558	5358568	+	8.85581	0.01324	0.0377	0.01215	0.00962	0.01228
chr5	5368786	5368796	+	9.36751	0.01174	0.00703	0.01192	0.01061	0.01328
chr5	7016076	7016086	-	8.4555	0.01161	0.02672	0.01467	0.01112	0.02738
